id,name,n_samples,n_features,fold,model,n_trees,r2
381,Beijing PM2.5,41757,11,4,CPF,5,0.8186199899535226
381,Beijing PM2.5,41757,11,4,RF,5,0.8070627844125104
381,Beijing PM2.5,41757,11,4,CPF,6,0.8329585908072099
381,Beijing PM2.5,41757,11,4,RF,6,0.8202563708612255
381,Beijing PM2.5,41757,11,4,CPF,7,0.8365386683217695
381,Beijing PM2.5,41757,11,4,RF,7,0.8238701664608161
381,Beijing PM2.5,41757,11,4,CPF,8,0.8352288853346219
381,Beijing PM2.5,41757,11,4,RF,8,0.8306009856844936
381,Beijing PM2.5,41757,11,4,CPF,9,0.8320534599635764
381,Beijing PM2.5,41757,11,4,RF,9,0.83636828264613
381,Beijing PM2.5,41757,11,4,CPF,10,0.840873801970885
381,Beijing PM2.5,41757,11,4,RF,10,0.8337648362240566
381,Beijing PM2.5,41757,11,4,CPF,11,0.8414534918857226
381,Beijing PM2.5,41757,11,4,RF,11,0.8396775193858124
381,Beijing PM2.5,41757,11,4,CPF,12,0.8445372929474666
381,Beijing PM2.5,41757,11,4,RF,12,0.8423111753311493
381,Beijing PM2.5,41757,11,4,CPF,13,0.8440137369499322
381,Beijing PM2.5,41757,11,4,RF,13,0.8440258787458338
381,Beijing PM2.5,41757,11,4,CPF,14,0.8417991632512183
381,Beijing PM2.5,41757,11,4,RF,14,0.8445328180087628
381,Beijing PM2.5,41757,11,4,CPF,15,0.8439670134371601
381,Beijing PM2.5,41757,11,4,RF,15,0.8379305713342435
381,Beijing PM2.5,41757,11,4,CPF,16,0.8408796455612311
381,Beijing PM2.5,41757,11,4,RF,16,0.8509958525029148
381,Beijing PM2.5,41757,11,4,CPF,17,0.8492981878213195
381,Beijing PM2.5,41757,11,4,RF,17,0.8480186399045425
381,Beijing PM2.5,41757,11,4,CPF,18,0.8440304396678909
381,Beijing PM2.5,41757,11,4,RF,18,0.8474703373129734
381,Beijing PM2.5,41757,11,4,CPF,19,0.8451352317537828
381,Beijing PM2.5,41757,11,4,RF,19,0.845486841719985
381,Beijing PM2.5,41757,11,5,CPF,1,0.6186997196543281
381,Beijing PM2.5,41757,11,5,RF,1,0.5835385975057581
381,Beijing PM2.5,41757,11,5,CPF,2,0.7548582849499168
381,Beijing PM2.5,41757,11,5,RF,2,0.7357110630248029
381,Beijing PM2.5,41757,11,5,CPF,3,0.7912603572882243
381,Beijing PM2.5,41757,11,5,RF,3,0.7831910379561422
381,Beijing PM2.5,41757,11,5,CPF,4,0.8075734742924003
381,Beijing PM2.5,41757,11,5,RF,4,0.7969574155168101
381,Beijing PM2.5,41757,11,5,CPF,5,0.802182077728856
381,Beijing PM2.5,41757,11,5,RF,5,0.8050941441197024
381,Beijing PM2.5,41757,11,5,CPF,6,0.8263620749087479
381,Beijing PM2.5,41757,11,5,RF,6,0.81769084446545
381,Beijing PM2.5,41757,11,5,CPF,7,0.8374378623996562
381,Beijing PM2.5,41757,11,5,RF,7,0.8197154442426238
381,Beijing PM2.5,41757,11,5,CPF,8,0.8304879533174645
381,Beijing PM2.5,41757,11,5,RF,8,0.8259824889672928
381,Beijing PM2.5,41757,11,5,CPF,9,0.8236772586096532
381,Beijing PM2.5,41757,11,5,RF,9,0.8370522035668528
381,Beijing PM2.5,41757,11,5,CPF,10,0.8424352722578636
381,Beijing PM2.5,41757,11,5,RF,10,0.8396242103405235
381,Beijing PM2.5,41757,11,5,CPF,11,0.8411025502304683
381,Beijing PM2.5,41757,11,5,RF,11,0.8455719610392255
381,Beijing PM2.5,41757,11,5,CPF,12,0.84665923569387
381,Beijing PM2.5,41757,11,5,RF,12,0.8405248417693021
381,Beijing PM2.5,41757,11,5,CPF,13,0.8425221447315849
381,Beijing PM2.5,41757,11,5,RF,13,0.8370839055629364
381,Beijing PM2.5,41757,11,5,CPF,14,0.8352525506169765
381,Beijing PM2.5,41757,11,5,RF,14,0.8416257586703311
381,Beijing PM2.5,41757,11,5,CPF,15,0.8372248687461604
381,Beijing PM2.5,41757,11,5,RF,15,0.8478089813326625
381,Beijing PM2.5,41757,11,5,CPF,16,0.8448184516413972
381,Beijing PM2.5,41757,11,5,RF,16,0.8462845969545028
381,Beijing PM2.5,41757,11,5,CPF,17,0.8430117733159742
381,Beijing PM2.5,41757,11,5,RF,17,0.8476703871421252
381,Beijing PM2.5,41757,11,5,CPF,18,0.8402093995251114
381,Beijing PM2.5,41757,11,5,RF,18,0.8485816583367394
381,Beijing PM2.5,41757,11,5,CPF,19,0.8501536377679016
381,Beijing PM2.5,41757,11,5,RF,19,0.8514735779728934
409,Daily Demand Forecasting Orders,60,12,1,CPF,1,0.6968073893390958
409,Daily Demand Forecasting Orders,60,12,1,RF,1,0.17340642623510938
409,Daily Demand Forecasting Orders,60,12,1,CPF,2,0.7006287916717101
409,Daily Demand Forecasting Orders,60,12,1,RF,2,0.5832725804290868
409,Daily Demand Forecasting Orders,60,12,1,CPF,3,0.7101614948020647
409,Daily Demand Forecasting Orders,60,12,1,RF,3,0.6291976172852962
409,Daily Demand Forecasting Orders,60,12,1,CPF,4,0.7356237970484645
409,Daily Demand Forecasting Orders,60,12,1,RF,4,0.5183858603798979
409,Daily Demand Forecasting Orders,60,12,1,CPF,5,0.7350631513121063
409,Daily Demand Forecasting Orders,60,12,1,RF,5,0.7127149602349543
409,Daily Demand Forecasting Orders,60,12,1,CPF,6,0.6941197886957333
409,Daily Demand Forecasting Orders,60,12,1,RF,6,0.6187529290751481
409,Daily Demand Forecasting Orders,60,12,1,CPF,7,0.7198903282582159
409,Daily Demand Forecasting Orders,60,12,1,RF,7,0.6965188761189762
409,Daily Demand Forecasting Orders,60,12,1,CPF,8,0.7381612564912927
409,Daily Demand Forecasting Orders,60,12,1,RF,8,0.6470812819372378
409,Daily Demand Forecasting Orders,60,12,1,CPF,9,0.722191837607052
409,Daily Demand Forecasting Orders,60,12,1,RF,9,0.6202208449045001
409,Daily Demand Forecasting Orders,60,12,1,CPF,10,0.7310945414574985
409,Daily Demand Forecasting Orders,60,12,1,RF,10,0.7246111333516018
409,Daily Demand Forecasting Orders,60,12,1,CPF,11,0.7353971023322945
409,Daily Demand Forecasting Orders,60,12,1,RF,11,0.6776343726993357
409,Daily Demand Forecasting Orders,60,12,1,CPF,12,0.7350718517801617
409,Daily Demand Forecasting Orders,60,12,1,RF,12,0.6809855996877989
409,Daily Demand Forecasting Orders,60,12,1,CPF,13,0.7189978933840745
409,Daily Demand Forecasting Orders,60,12,1,RF,13,0.579070189582412
409,Daily Demand Forecasting Orders,60,12,1,CPF,14,0.7459744426746786
409,Daily Demand Forecasting Orders,60,12,1,RF,14,0.6614831653711419
409,Daily Demand Forecasting Orders,60,12,1,CPF,15,0.7466906705446016
409,Daily Demand Forecasting Orders,60,12,1,RF,15,0.626315121627926
409,Daily Demand Forecasting Orders,60,12,1,CPF,16,0.728767046005386
409,Daily Demand Forecasting Orders,60,12,1,RF,16,0.720344701197003
409,Daily Demand Forecasting Orders,60,12,1,CPF,17,0.7396878828729143
409,Daily Demand Forecasting Orders,60,12,1,RF,17,0.6644988889638551
409,Daily Demand Forecasting Orders,60,12,1,CPF,18,0.7439543413433689
409,Daily Demand Forecasting Orders,60,12,1,RF,18,0.5556707395144048
409,Daily Demand Forecasting Orders,60,12,1,CPF,19,0.751307669566594
409,Daily Demand Forecasting Orders,60,12,1,RF,19,0.7313475617563425
409,Daily Demand Forecasting Orders,60,12,2,CPF,1,0.6681537969008774
409,Daily Demand Forecasting Orders,60,12,2,RF,1,0.5657201296880853
409,Daily Demand Forecasting Orders,60,12,2,CPF,2,0.707544816368242
409,Daily Demand Forecasting Orders,60,12,2,RF,2,0.6215484119064696
409,Daily Demand Forecasting Orders,60,12,2,CPF,3,0.9173015602851133
409,Daily Demand Forecasting Orders,60,12,2,RF,3,0.7325860749069377
409,Daily Demand Forecasting Orders,60,12,2,CPF,4,0.9332409750724056
409,Daily Demand Forecasting Orders,60,12,2,RF,4,0.808722686765941
409,Daily Demand Forecasting Orders,60,12,2,CPF,5,0.956392724762349
409,Daily Demand Forecasting Orders,60,12,2,RF,5,0.8643248453984149
409,Daily Demand Forecasting Orders,60,12,2,CPF,6,0.9727736664657762
409,Daily Demand Forecasting Orders,60,12,2,RF,6,0.9020102686800651
409,Daily Demand Forecasting Orders,60,12,2,CPF,7,0.9523226663224055
409,Daily Demand Forecasting Orders,60,12,2,RF,7,0.8321135136374596
409,Daily Demand Forecasting Orders,60,12,2,CPF,8,0.9888175923852228
409,Daily Demand Forecasting Orders,60,12,2,RF,8,0.8299445966613326
409,Daily Demand Forecasting Orders,60,12,2,CPF,9,0.9446133913850131
409,Daily Demand Forecasting Orders,60,12,2,RF,9,0.8536463149476206
409,Daily Demand Forecasting Orders,60,12,2,CPF,10,0.9581991908881757
409,Daily Demand Forecasting Orders,60,12,2,RF,10,0.835498702799
409,Daily Demand Forecasting Orders,60,12,2,CPF,11,0.9622121115965767
409,Daily Demand Forecasting Orders,60,12,2,RF,11,0.831400650505774
409,Daily Demand Forecasting Orders,60,12,2,CPF,12,0.9745633136506541
409,Daily Demand Forecasting Orders,60,12,2,RF,12,0.8459741668651143
409,Daily Demand Forecasting Orders,60,12,2,CPF,13,0.9581832170369486
409,Daily Demand Forecasting Orders,60,12,2,RF,13,0.8702470397365399
409,Daily Demand Forecasting Orders,60,12,2,CPF,14,0.9728069683593654
409,Daily Demand Forecasting Orders,60,12,2,RF,14,0.848462827797958
409,Daily Demand Forecasting Orders,60,12,2,CPF,15,0.9082158997298471
409,Daily Demand Forecasting Orders,60,12,2,RF,15,0.8750836756389042
409,Daily Demand Forecasting Orders,60,12,2,CPF,16,0.9391401710213451
409,Daily Demand Forecasting Orders,60,12,2,RF,16,0.8403349114566394
409,Daily Demand Forecasting Orders,60,12,2,CPF,17,0.9617184768986554
409,Daily Demand Forecasting Orders,60,12,2,RF,17,0.8921842580611516
409,Daily Demand Forecasting Orders,60,12,2,CPF,18,0.9636006293634694
409,Daily Demand Forecasting Orders,60,12,2,RF,18,0.8640741415646085
409,Daily Demand Forecasting Orders,60,12,2,CPF,19,0.9821778495203877
409,Daily Demand Forecasting Orders,60,12,2,RF,19,0.8749219026154799
409,Daily Demand Forecasting Orders,60,12,3,CPF,1,0.9319365462582122
409,Daily Demand Forecasting Orders,60,12,3,RF,1,0.897238399378475
409,Daily Demand Forecasting Orders,60,12,3,CPF,2,0.9690133385261461
409,Daily Demand Forecasting Orders,60,12,3,RF,2,0.8312204780241804
409,Daily Demand Forecasting Orders,60,12,3,CPF,3,0.9921176628564613
409,Daily Demand Forecasting Orders,60,12,3,RF,3,0.9007112410900149
409,Daily Demand Forecasting Orders,60,12,3,CPF,4,0.9720591023104357
409,Daily Demand Forecasting Orders,60,12,3,RF,4,0.8075072582885443
409,Daily Demand Forecasting Orders,60,12,3,CPF,5,0.9523852954858717
409,Daily Demand Forecasting Orders,60,12,3,RF,5,0.9007798319441972
409,Daily Demand Forecasting Orders,60,12,3,CPF,6,0.9589798355142232
409,Daily Demand Forecasting Orders,60,12,3,RF,6,0.8339962861780412
409,Daily Demand Forecasting Orders,60,12,3,CPF,7,0.9776191077093516
409,Daily Demand Forecasting Orders,60,12,3,RF,7,0.8574521528121963
409,Daily Demand Forecasting Orders,60,12,3,CPF,8,0.9753260612983157
409,Daily Demand Forecasting Orders,60,12,3,RF,8,0.7761254713667223
409,Daily Demand Forecasting Orders,60,12,3,CPF,9,0.9507640969865192
409,Daily Demand Forecasting Orders,60,12,3,RF,9,0.9086898656072796
409,Daily Demand Forecasting Orders,60,12,3,CPF,10,0.9707802987711613
409,Daily Demand Forecasting Orders,60,12,3,RF,10,0.900724917001326
409,Daily Demand Forecasting Orders,60,12,3,CPF,11,0.9924855600236066
409,Daily Demand Forecasting Orders,60,12,3,RF,11,0.872747480377548
409,Daily Demand Forecasting Orders,60,12,3,CPF,12,0.9914829568504636
409,Daily Demand Forecasting Orders,60,12,3,RF,12,0.8972366284164829
409,Daily Demand Forecasting Orders,60,12,3,CPF,13,0.9636761646981371
409,Daily Demand Forecasting Orders,60,12,3,RF,13,0.8431266796222906
409,Daily Demand Forecasting Orders,60,12,3,CPF,14,0.9609532656698967
409,Daily Demand Forecasting Orders,60,12,3,RF,14,0.9052943274996657
409,Daily Demand Forecasting Orders,60,12,3,CPF,15,0.9528128958039247
409,Daily Demand Forecasting Orders,60,12,3,RF,15,0.8710468737631513
409,Daily Demand Forecasting Orders,60,12,3,CPF,16,0.9778510256852998
409,Daily Demand Forecasting Orders,60,12,3,RF,16,0.8869591017792188
409,Daily Demand Forecasting Orders,60,12,3,CPF,17,0.951688782887466
409,Daily Demand Forecasting Orders,60,12,3,RF,17,0.8788604742067141
409,Daily Demand Forecasting Orders,60,12,3,CPF,18,0.9526071366665322
409,Daily Demand Forecasting Orders,60,12,3,RF,18,0.8639087102665781
409,Daily Demand Forecasting Orders,60,12,3,CPF,19,0.9579859042971623
409,Daily Demand Forecasting Orders,60,12,3,RF,19,0.9012382609868193
409,Daily Demand Forecasting Orders,60,12,4,CPF,1,0.8773793824300091
409,Daily Demand Forecasting Orders,60,12,4,RF,1,0.7391314588266087
409,Daily Demand Forecasting Orders,60,12,4,CPF,2,0.8978599581819092
409,Daily Demand Forecasting Orders,60,12,4,RF,2,0.7732399377033874
409,Daily Demand Forecasting Orders,60,12,4,CPF,3,0.9279956064059822
409,Daily Demand Forecasting Orders,60,12,4,RF,3,0.7778937021029172
409,Daily Demand Forecasting Orders,60,12,4,CPF,4,0.9312991751478377
409,Daily Demand Forecasting Orders,60,12,4,RF,4,0.7691379562655254
409,Daily Demand Forecasting Orders,60,12,4,CPF,5,0.9620257041963692
409,Daily Demand Forecasting Orders,60,12,4,RF,5,0.7580401884831249
409,Daily Demand Forecasting Orders,60,12,4,CPF,6,0.9614223147754255
409,Daily Demand Forecasting Orders,60,12,4,RF,6,0.7111808789814666
409,Daily Demand Forecasting Orders,60,12,4,CPF,7,0.9750450839004662
409,Daily Demand Forecasting Orders,60,12,4,RF,7,0.878455629147115
409,Daily Demand Forecasting Orders,60,12,4,CPF,8,0.9649306685891457
409,Daily Demand Forecasting Orders,60,12,4,RF,8,0.7666343661738076
409,Daily Demand Forecasting Orders,60,12,4,CPF,9,0.9566753478787913
409,Daily Demand Forecasting Orders,60,12,4,RF,9,0.7898701170953955
409,Daily Demand Forecasting Orders,60,12,4,CPF,10,0.9573508717032595
409,Daily Demand Forecasting Orders,60,12,4,RF,10,0.7514667946776064
409,Daily Demand Forecasting Orders,60,12,4,CPF,11,0.9674191912286942
409,Daily Demand Forecasting Orders,60,12,4,RF,11,0.7229257926973607
409,Daily Demand Forecasting Orders,60,12,4,CPF,12,0.9797717896022373
409,Daily Demand Forecasting Orders,60,12,4,RF,12,0.799054169617246
409,Daily Demand Forecasting Orders,60,12,4,CPF,13,0.9751616176262529
409,Daily Demand Forecasting Orders,60,12,4,RF,13,0.8254940440614901
409,Daily Demand Forecasting Orders,60,12,4,CPF,14,0.9603432925203578
409,Daily Demand Forecasting Orders,60,12,4,RF,14,0.7886720903568775
409,Daily Demand Forecasting Orders,60,12,4,CPF,15,0.9590387951857088
409,Daily Demand Forecasting Orders,60,12,4,RF,15,0.8208562998169507
409,Daily Demand Forecasting Orders,60,12,4,CPF,16,0.9631811614018373
409,Daily Demand Forecasting Orders,60,12,4,RF,16,0.7940618279227061
409,Daily Demand Forecasting Orders,60,12,4,CPF,17,0.9722935701625792
409,Daily Demand Forecasting Orders,60,12,4,RF,17,0.8384387651604674
409,Daily Demand Forecasting Orders,60,12,4,CPF,18,0.9691623539272014
409,Daily Demand Forecasting Orders,60,12,4,RF,18,0.7574856642372648
409,Daily Demand Forecasting Orders,60,12,4,CPF,19,0.9699037980731399
409,Daily Demand Forecasting Orders,60,12,4,RF,19,0.8196014489074998
409,Daily Demand Forecasting Orders,60,12,5,CPF,1,0.41826537992645807
409,Daily Demand Forecasting Orders,60,12,5,RF,1,0.6473938848105503
409,Daily Demand Forecasting Orders,60,12,5,CPF,2,0.8434108471929695
409,Daily Demand Forecasting Orders,60,12,5,RF,2,0.898817826710222
409,Daily Demand Forecasting Orders,60,12,5,CPF,3,0.9392623699389573
409,Daily Demand Forecasting Orders,60,12,5,RF,3,0.7885465776560534
409,Daily Demand Forecasting Orders,60,12,5,CPF,4,0.9457257725865481
409,Daily Demand Forecasting Orders,60,12,5,RF,4,0.9088125170127511
409,Daily Demand Forecasting Orders,60,12,5,CPF,5,0.9702323534577927
409,Daily Demand Forecasting Orders,60,12,5,RF,5,0.8844033311497674
409,Daily Demand Forecasting Orders,60,12,5,CPF,6,0.873575577410407
409,Daily Demand Forecasting Orders,60,12,5,RF,6,0.9435191240726508
409,Daily Demand Forecasting Orders,60,12,5,CPF,7,0.9548933962972246
409,Daily Demand Forecasting Orders,60,12,5,RF,7,0.9345741998657036
409,Daily Demand Forecasting Orders,60,12,5,CPF,8,0.9728275263746601
409,Daily Demand Forecasting Orders,60,12,5,RF,8,0.9216629055282658
409,Daily Demand Forecasting Orders,60,12,5,CPF,9,0.974102562102906
409,Daily Demand Forecasting Orders,60,12,5,RF,9,0.9363509761484162
409,Daily Demand Forecasting Orders,60,12,5,CPF,10,0.9552206228020212
409,Daily Demand Forecasting Orders,60,12,5,RF,10,0.9492738908525743
409,Daily Demand Forecasting Orders,60,12,5,CPF,11,0.9667687235302319
409,Daily Demand Forecasting Orders,60,12,5,RF,11,0.9643242161677849
409,Daily Demand Forecasting Orders,60,12,5,CPF,12,0.9840893802814147
409,Daily Demand Forecasting Orders,60,12,5,RF,12,0.9491235463175189
409,Daily Demand Forecasting Orders,60,12,5,CPF,13,0.9770745250416141
409,Daily Demand Forecasting Orders,60,12,5,RF,13,0.960031691908913
409,Daily Demand Forecasting Orders,60,12,5,CPF,14,0.9768711894102347
409,Daily Demand Forecasting Orders,60,12,5,RF,14,0.9707070544807401
409,Daily Demand Forecasting Orders,60,12,5,CPF,15,0.9829310273412818
409,Daily Demand Forecasting Orders,60,12,5,RF,15,0.9508872126303477
409,Daily Demand Forecasting Orders,60,12,5,CPF,16,0.9707404645311082
409,Daily Demand Forecasting Orders,60,12,5,RF,16,0.9496059727796023
409,Daily Demand Forecasting Orders,60,12,5,CPF,17,0.9618503739707213
409,Daily Demand Forecasting Orders,60,12,5,RF,17,0.9192473949505565
409,Daily Demand Forecasting Orders,60,12,5,CPF,18,0.9589617892231748
409,Daily Demand Forecasting Orders,60,12,5,RF,18,0.9598035371100029
409,Daily Demand Forecasting Orders,60,12,5,CPF,19,0.9488355298449116
409,Daily Demand Forecasting Orders,60,12,5,RF,19,0.9621043933082709
477,Real Estate Valuation,414,6,1,CPF,1,0.4845284031680428
477,Real Estate Valuation,414,6,1,RF,1,0.5946059921871556
477,Real Estate Valuation,414,6,1,CPF,2,0.699058389773973
477,Real Estate Valuation,414,6,1,RF,2,0.610538163213889
477,Real Estate Valuation,414,6,1,CPF,3,0.7547842739979913
477,Real Estate Valuation,414,6,1,RF,3,0.7850695828383095
477,Real Estate Valuation,414,6,1,CPF,4,0.7735386834889184
477,Real Estate Valuation,414,6,1,RF,4,0.789200590773758
477,Real Estate Valuation,414,6,1,CPF,5,0.7340171516301593
477,Real Estate Valuation,414,6,1,RF,5,0.6872299142357197
477,Real Estate Valuation,414,6,1,CPF,6,0.731045570462209
477,Real Estate Valuation,414,6,1,RF,6,0.806859640884296
477,Real Estate Valuation,414,6,1,CPF,7,0.7787998580604134
477,Real Estate Valuation,414,6,1,RF,7,0.8143508297614559
477,Real Estate Valuation,414,6,1,CPF,8,0.7697688990484916
477,Real Estate Valuation,414,6,1,RF,8,0.8087942233894131
477,Real Estate Valuation,414,6,1,CPF,9,0.8085378684161589
477,Real Estate Valuation,414,6,1,RF,9,0.7899861437617179
477,Real Estate Valuation,414,6,1,CPF,10,0.7800591733108924
477,Real Estate Valuation,414,6,1,RF,10,0.7925452316628792
477,Real Estate Valuation,414,6,1,CPF,11,0.7499388984484769
477,Real Estate Valuation,414,6,1,RF,11,0.775758246844698
477,Real Estate Valuation,414,6,1,CPF,12,0.7994428830659566
477,Real Estate Valuation,414,6,1,RF,12,0.8100488481232302
477,Real Estate Valuation,414,6,1,CPF,13,0.7634909043321944
477,Real Estate Valuation,414,6,1,RF,13,0.8002735924023028
477,Real Estate Valuation,414,6,1,CPF,14,0.7748251988985742
477,Real Estate Valuation,414,6,1,RF,14,0.8047678875075133
477,Real Estate Valuation,414,6,1,CPF,15,0.7990577857160244
477,Real Estate Valuation,414,6,1,RF,15,0.7950792951882882
477,Real Estate Valuation,414,6,1,CPF,16,0.7645610642483298
477,Real Estate Valuation,414,6,1,RF,16,0.7739464554789599
477,Real Estate Valuation,414,6,1,CPF,17,0.7920375124256629
477,Real Estate Valuation,414,6,1,RF,17,0.7814127117681127
477,Real Estate Valuation,414,6,1,CPF,18,0.7653151995579487
477,Real Estate Valuation,414,6,1,RF,18,0.7909724479840599
477,Real Estate Valuation,414,6,1,CPF,19,0.7776116723806966
477,Real Estate Valuation,414,6,1,RF,19,0.801241379862581
477,Real Estate Valuation,414,6,2,CPF,1,0.3754406457417687
477,Real Estate Valuation,414,6,2,RF,1,0.10903721473143368
477,Real Estate Valuation,414,6,2,CPF,2,0.5749960606915783
477,Real Estate Valuation,414,6,2,RF,2,0.5866847132039292
477,Real Estate Valuation,414,6,2,CPF,3,0.37881943070622837
477,Real Estate Valuation,414,6,2,RF,3,0.5561418801529625
477,Real Estate Valuation,414,6,2,CPF,4,0.5224567951230736
477,Real Estate Valuation,414,6,2,RF,4,0.5077314067965587
477,Real Estate Valuation,414,6,2,CPF,5,0.5538930386671531
477,Real Estate Valuation,414,6,2,RF,5,0.6321055057996594
477,Real Estate Valuation,414,6,2,CPF,6,0.5070060947146615
477,Real Estate Valuation,414,6,2,RF,6,0.5459868967971162
477,Real Estate Valuation,414,6,2,CPF,7,0.5559231362291268
477,Real Estate Valuation,414,6,2,RF,7,0.6247142238562557
477,Real Estate Valuation,414,6,2,CPF,8,0.5391243916940102
477,Real Estate Valuation,414,6,2,RF,8,0.6159280092825272
477,Real Estate Valuation,414,6,2,CPF,9,0.5072866492485681
477,Real Estate Valuation,414,6,2,RF,9,0.5752790422106704
477,Real Estate Valuation,414,6,2,CPF,10,0.5287349744227483
477,Real Estate Valuation,414,6,2,RF,10,0.5589637892796102
477,Real Estate Valuation,414,6,2,CPF,11,0.5351549150370848
477,Real Estate Valuation,414,6,2,RF,11,0.5744025961449053
477,Real Estate Valuation,414,6,2,CPF,12,0.6028097998133815
477,Real Estate Valuation,414,6,2,RF,12,0.5490246572925713
477,Real Estate Valuation,414,6,2,CPF,13,0.5380169819201871
477,Real Estate Valuation,414,6,2,RF,13,0.6068736317230841
477,Real Estate Valuation,414,6,2,CPF,14,0.5665463066556932
477,Real Estate Valuation,414,6,2,RF,14,0.5532650924984863
477,Real Estate Valuation,414,6,2,CPF,15,0.5616421911659285
477,Real Estate Valuation,414,6,2,RF,15,0.5822810595753376
477,Real Estate Valuation,414,6,2,CPF,16,0.5537924813883527
477,Real Estate Valuation,414,6,2,RF,16,0.5732142228373021
477,Real Estate Valuation,414,6,2,CPF,17,0.5349197571644055
477,Real Estate Valuation,414,6,2,RF,17,0.597246443464759
477,Real Estate Valuation,414,6,2,CPF,18,0.52480999269892
477,Real Estate Valuation,414,6,2,RF,18,0.5848732703469306
477,Real Estate Valuation,414,6,2,CPF,19,0.5294748788536039
477,Real Estate Valuation,414,6,2,RF,19,0.6288428665687834
477,Real Estate Valuation,414,6,3,CPF,1,0.596065130573082
477,Real Estate Valuation,414,6,3,RF,1,0.2103975172778053
477,Real Estate Valuation,414,6,3,CPF,2,0.6965351243523286
477,Real Estate Valuation,414,6,3,RF,2,0.5624226688633682
477,Real Estate Valuation,414,6,3,CPF,3,0.7210732921835239
477,Real Estate Valuation,414,6,3,RF,3,0.6390115080559593
477,Real Estate Valuation,414,6,3,CPF,4,0.7539558549333742
477,Real Estate Valuation,414,6,3,RF,4,0.7701032801275691
477,Real Estate Valuation,414,6,3,CPF,5,0.5898637768940073
477,Real Estate Valuation,414,6,3,RF,5,0.6693668745724111
477,Real Estate Valuation,414,6,3,CPF,6,0.7624270881286224
477,Real Estate Valuation,414,6,3,RF,6,0.737417540015957
477,Real Estate Valuation,414,6,3,CPF,7,0.7315974027958707
477,Real Estate Valuation,414,6,3,RF,7,0.7328452593525593
477,Real Estate Valuation,414,6,3,CPF,8,0.7673436898409594
477,Real Estate Valuation,414,6,3,RF,8,0.7082525721340724
477,Real Estate Valuation,414,6,3,CPF,9,0.724668634354489
477,Real Estate Valuation,414,6,3,RF,9,0.7114427782413952
477,Real Estate Valuation,414,6,3,CPF,10,0.7712541167824607
477,Real Estate Valuation,414,6,3,RF,10,0.7136991230760871
477,Real Estate Valuation,414,6,3,CPF,11,0.7650168886624936
477,Real Estate Valuation,414,6,3,RF,11,0.754772193137742
477,Real Estate Valuation,414,6,3,CPF,12,0.7891933904654314
477,Real Estate Valuation,414,6,3,RF,12,0.7374240576896551
477,Real Estate Valuation,414,6,3,CPF,13,0.7501637750363583
477,Real Estate Valuation,414,6,3,RF,13,0.6534517249936895
477,Real Estate Valuation,414,6,3,CPF,14,0.7840447906544163
477,Real Estate Valuation,414,6,3,RF,14,0.6568101938833182
477,Real Estate Valuation,414,6,3,CPF,15,0.7477828722290637
477,Real Estate Valuation,414,6,3,RF,15,0.7007466650997493
477,Real Estate Valuation,414,6,3,CPF,16,0.7498670200377718
477,Real Estate Valuation,414,6,3,RF,16,0.7558918753444938
477,Real Estate Valuation,414,6,3,CPF,17,0.775423038267037
477,Real Estate Valuation,414,6,3,RF,17,0.751499006619265
477,Real Estate Valuation,414,6,3,CPF,18,0.7488881009731259
477,Real Estate Valuation,414,6,3,RF,18,0.7523387353780567
477,Real Estate Valuation,414,6,3,CPF,19,0.7712919808925502
477,Real Estate Valuation,414,6,3,RF,19,0.743325754276542
477,Real Estate Valuation,414,6,4,CPF,1,0.668457080686829
477,Real Estate Valuation,414,6,4,RF,1,0.5138804946762071
477,Real Estate Valuation,414,6,4,CPF,2,0.5649557676416495
477,Real Estate Valuation,414,6,4,RF,2,0.6203924226463754
477,Real Estate Valuation,414,6,4,CPF,3,0.657001852056968
477,Real Estate Valuation,414,6,4,RF,3,0.6860745911616029
477,Real Estate Valuation,414,6,4,CPF,4,0.7556281960588251
477,Real Estate Valuation,414,6,4,RF,4,0.634972645043602
477,Real Estate Valuation,414,6,4,CPF,5,0.6998098268913828
477,Real Estate Valuation,414,6,4,RF,5,0.7126695779243577
477,Real Estate Valuation,414,6,4,CPF,6,0.670590405537475
477,Real Estate Valuation,414,6,4,RF,6,0.6897171426221457
477,Real Estate Valuation,414,6,4,CPF,7,0.6928046233792976
477,Real Estate Valuation,414,6,4,RF,7,0.6775557787299145
477,Real Estate Valuation,414,6,4,CPF,8,0.7157188952234589
477,Real Estate Valuation,414,6,4,RF,8,0.656570566686511
477,Real Estate Valuation,414,6,4,CPF,9,0.6929559476596813
477,Real Estate Valuation,414,6,4,RF,9,0.7192801958138351
477,Real Estate Valuation,414,6,4,CPF,10,0.7181510097088035
477,Real Estate Valuation,414,6,4,RF,10,0.7054262704761181
477,Real Estate Valuation,414,6,4,CPF,11,0.6938092315265565
477,Real Estate Valuation,414,6,4,RF,11,0.7424481308217944
477,Real Estate Valuation,414,6,4,CPF,12,0.687395929449307
477,Real Estate Valuation,414,6,4,RF,12,0.7407947062708748
477,Real Estate Valuation,414,6,4,CPF,13,0.7283504395066216
477,Real Estate Valuation,414,6,4,RF,13,0.7125297174965232
477,Real Estate Valuation,414,6,4,CPF,14,0.7097883162856016
477,Real Estate Valuation,414,6,4,RF,14,0.7139994873324983
